antecedent,consequent,support,confidence,lift,count
Chardonnay (Glass),Grilled Atlantic Salmon,0.008969767366824767,0.5320574162679426,18.643364050189195,556
Coconut Water,Acai Berry Bowl,0.008679379214661375,0.5203094777562862,19.095265416341718,538
Grilled Asparagus,Grilled Atlantic Salmon,0.008969767366824767,0.48138528138528136,16.867805569218795,556
Miso Soup,California Roll,0.005694834317426516,0.4401496259351621,11.575356263562561,353
Kombucha (Ginger),Quinoa Power Bowl,0.008308327686897042,0.4360711261642676,17.216754666508464,515
Premium Cabernet Sauvignon (Glass),8oz Filet Mignon,0.006098151195431226,0.42711864406779665,19.03334023809234,378
Dragon Roll,Salmon Nigiri (2pc),0.012196302390862453,0.42046718576195774,10.74323123521876,756
French Fries,Hot Dog with Mustard,0.014438744232568645,0.41225241824044223,6.328350271682033,895
Miso Soup,Salmon Nigiri (2pc),0.005323782789662182,0.4114713216957606,10.513380604547987,330
Roasted Chickpeas,Quinoa Power Bowl,0.006194947246152357,0.40807651434644,16.111484597629573,384
Spicy Tuna Roll,California Roll,0.014374213532087891,0.3999102333931777,10.517113163813963,891
California Roll,Spicy Tuna Roll,0.014374213532087891,0.378022910479423,10.517113163813963,891
Edamame,Spicy Tuna Roll,0.006194947246152357,0.37281553398058254,10.372236844398737,384
Classic Margarita,Steak Fajitas,0.006275610621753299,0.36698113207547167,10.91016424596172,389
Orange Juice,Avocado Toast,0.011212209208530959,0.3640649554740702,8.105937618540128,695
Onion Rings,Spicy BBQ Bacon Burger,0.006324008647113864,0.3609576427255985,7.002917196240673,392
French Fries,Bacon Double Burger,0.012615751943987352,0.3602026715799171,6.5189847592854715,782
Tuna Sashimi (5pc),Spicy Tuna Roll,0.00832446036201723,0.3449197860962567,9.59613907583598,516
Fruit Smoothie,Oatmeal with Berries,0.0064853353983157485,0.3392405063291139,7.438331101986718,402
Cold Pressed Green Juice,Kale & Sweet Potato Salad,0.006114283870551415,0.33778966131907306,16.020068819069675,379
Vegan Buddha Bowl,Acai Berry Bowl,0.006098151195431226,0.3321616871704745,12.19027492063294,378
Matcha Green Tea Latte,Oatmeal with Berries,0.005001129287258413,0.328042328042328,7.192795099409885,310
Quinoa Power Bowl,Kombucha (Ginger),0.008308327686897042,0.3280254777070064,17.216754666508468,515
Cold Pressed Green Juice,Acai Berry Bowl,0.005888426418868777,0.3253119429590018,11.938890524722726,365
Cold Pressed Green Juice,Vegan Buddha Bowl,0.005807763043267834,0.320855614973262,17.476762873227255,360
Spicy Jalapeno Margarita,Steak Fajitas,0.006872519601200271,0.3207831325301205,9.536720984658055,426
Quinoa Power Bowl,Acai Berry Bowl,0.008082470235214403,0.31910828025477705,11.711217205371588,501
Acai Berry Bowl,Coconut Water,0.008679379214661375,0.3185316755476613,19.095265416341714,538
Garlic Mashed Potatoes,8oz Filet Mignon,0.005097925337979543,0.31695085255767297,14.124022679108496,316
Sapporo Draft,Dragon Roll,0.005178588713580486,0.3168805528134255,10.924448246214123,321
Kale & Sweet Potato Salad,Acai Berry Bowl,0.00667892749975801,0.31675592960979343,11.624886354524959,414
Vegan Buddha Bowl,Cold Pressed Green Juice,0.005807763043267834,0.3163444639718805,17.47676287322726,360
Herb-Crusted Rack of Lamb,Grilled Atlantic Salmon,0.006275610621753299,0.3160032493907392,11.07279673077126,389
Grilled Atlantic Salmon,Chardonnay (Glass),0.008969767366824767,0.31430186546071226,18.643364050189195,556
Grilled Atlantic Salmon,Grilled Asparagus,0.008969767366824767,0.31430186546071226,16.867805569218795,556
Grilled Tofu Wrap,Quinoa Power Bowl,0.005904559093988965,0.313893653516295,12.393001278255454,366
Kombucha (Ginger),Acai Berry Bowl,0.00595295711934953,0.3124470787468247,11.466752293191638,369
Salmon Nigiri (2pc),Dragon Roll,0.012196302390862453,0.3116240725474031,10.743231235218758,756
Vegan Buddha Bowl,Quinoa Power Bowl,0.005710966992546704,0.31107205623901585,12.281600304478749,354
Guacamole,Tortilla Chips,0.0054367115155035005,0.3083257090576395,13.468553489532658,337
Black Tea,Oatmeal with Berries,0.008356725712257606,0.3048852266038846,6.685042679967595,518
Cappuccino,Breakfast Sandwich (Egg & Cheese),0.006920917626560837,0.3029661016949153,7.29590395480226,429
Edamame,Vegetable Udon,0.004984996612138225,0.3,11.022999407231772,309
Sprite,Chicken Tenders (4pc),0.006243345271512922,0.2986111111111111,5.428066959921798,387
Acai Berry Bowl,Quinoa Power Bowl,0.008082470235214403,0.2966252220248668,11.711217205371588,501
8oz Filet Mignon,Grilled Atlantic Salmon,0.006614396799277256,0.29475197699496763,10.328149262866063,410
Peroni Beer,Margherita Pizza,0.007146775078243474,0.29357190192180255,9.71043111660878,443
Iced Latte,Avocado Toast,0.009437614945310232,0.2929394091136705,6.522321197313212,585
Hot Sake (Small),Tuna Sashimi (5pc),0.0057754976930274576,0.291293734743694,12.06960791565683,358
Grilled Tofu Wrap,Acai Berry Bowl,0.005468976865743878,0.29073756432247,10.670016969859459,339
Kale & Sweet Potato Salad,Cold Pressed Green Juice,0.006114283870551415,0.28997704667176744,16.020068819069675,379
Grilled Asparagus,8oz Filet Mignon,0.005356048139902559,0.28744588744588745,12.809216951273026,332
Dr Pepper,Bacon Double Burger,0.006695060174878198,0.2838577291381669,5.137286189301727,415
Kale & Sweet Potato Salad,Quinoa Power Bowl,0.00595295711934953,0.2823259372609028,11.146659584111033,369
Mac & Cheese,Philly Cheesesteak,0.007227438453844416,0.2775712515489467,6.946116915023419,448
Everything Bagel with Cream Cheese,Cold Brew Coffee,0.0089213693414642,0.2730864197530864,8.079968885353132,553
8oz Filet Mignon,Premium Cabernet Sauvignon (Glass),0.006098151195431226,0.2717469446441409,19.033340238092336,378
California Roll,Salmon Nigiri (2pc),0.01027651405156003,0.27025880356385235,6.905301812740705,637
Pork Ramen,California Roll,0.005598038266705385,0.2652905198776758,6.976791754407133,347
Vegetable Udon,Spicy Tuna Roll,0.007195173103604039,0.26437462951985774,7.355262919846455,446
Cold Brew Coffee,Everything Bagel with Cream Cheese,0.0089213693414642,0.2639618138424821,8.079968885353134,553
Chicken Teriyaki Bento,Spicy Tuna Roll,0.005017261962378602,0.263782866836302,7.338799274557905,311
Vegetable Udon,Salmon Nigiri (2pc),0.007179040428483851,0.26378186129223474,6.73981139903564,445
Hot Sake (Small),California Roll,0.005210854063820863,0.2628152969894223,6.9116966479365,323
Tuna Sashimi (5pc),Salmon Nigiri (2pc),0.0063401413222340525,0.2627005347593583,6.71218274838977,393
Salmon Nigiri (2pc),California Roll,0.01027651405156003,0.26257213520197853,6.905301812740705,637
Chicken Teriyaki Bento,California Roll,0.004984996612138225,0.26208651399491095,6.8925306136990026,309
Chocolate Chip Cookie,Cold Brew Coffee,0.0072435711289646045,0.2608948285880302,7.719249090624172,449
Tortilla Chips,Chicken Burrito,0.0058722937437485885,0.25651867512332627,8.230106933848086,364
Pork Ramen,Salmon Nigiri (2pc),0.005307650114541994,0.2515290519877676,6.426743535248871,329
Avocado Toast,Orange Juice,0.011212209208530959,0.24964080459770116,8.105937618540128,695
Vegetable Udon,California Roll,0.006791856225599329,0.24955542382928275,6.562979423624064,421
Iced Latte,Blueberry Muffin,0.00801793953473365,0.24887330996494741,7.332063208881763,497
Bacon Double Burger,Hot Dog with Mustard,0.013728906527280354,0.24846715328467153,3.814136939946421,851
Spicy BBQ Bacon Burger,Hot Dog with Mustard,0.012760946020069048,0.24757433489827854,3.800431580734198,791
Coca-Cola,Classic Cheeseburger,0.007663020682089504,0.24739583333333334,6.667425271739131,475
Chicken Tenders (4pc),Hot Dog with Mustard,0.013535314425838092,0.24604105571847507,3.776894720100395,839
Philly Cheesesteak,Hot Dog with Mustard,0.009824799148194754,0.24586192975373436,3.7741450167694346,609
Acai Berry Bowl,Kale & Sweet Potato Salad,0.00667892749975801,0.24511545293072823,11.624886354524959,414
Quinoa Power Bowl,Roasted Chickpeas,0.006194947246152357,0.2445859872611465,16.11148459762957,384
Cappuccino,Almond Croissant,0.00554964024134482,0.24293785310734464,9.992532025688032,344
Dragon Roll,California Roll,0.00698544832704159,0.24082313681868742,6.333331760221959,433
Spicy Tuna Roll,Salmon Nigiri (2pc),0.008647113864420998,0.24057450628366245,6.146847216199134,536
Tuna Sashimi (5pc),Hot Sake (Small),0.0057754976930274576,0.23930481283422458,12.06960791565683,358
Diet Coke,Hot Dog with Mustard,0.00792114348401252,0.23927875243664717,3.673088843124817,491
Buffalo Wings (10pc),Hot Dog with Mustard,0.006098151195431226,0.23908918406072105,3.670178841799865,378
8oz Filet Mignon,Grilled Asparagus,0.005356048139902559,0.23867721063982747,12.809216951273026,332
Pork Ramen,Spicy Tuna Roll,0.00503339463749879,0.23853211009174313,6.636288768468038,312
Crispy Chicken Sandwich,Hot Dog with Mustard,0.011534862710934728,0.23754152823920266,3.646421290102827,715
Tortilla Chips,Guacamole,0.0054367115155035005,0.23749119097956306,13.468553489532658,337
Iced Tea,Hot Dog with Mustard,0.005936824444229342,0.23711340206185566,3.6398492670149043,368
Tortilla Chips,Pork Carnitas Bowl,0.005420578840383312,0.23678646934460887,6.770039708853749,336
Chicken Enchiladas,Beef Tacos (3pc),0.0073403671796857355,0.23660946437857514,6.818444564839775,455
Margherita Pizza,Peroni Beer,0.007146775078243474,0.23639274279615793,9.710431116608778,443
Blueberry Muffin,Iced Latte,0.00801793953473365,0.2362167300380228,7.332063208881762,497
Quinoa Power Bowl,Kale & Sweet Potato Salad,0.00595295711934953,0.23503184713375794,11.146659584111033,369
Mac & Cheese,Hot Dog with Mustard,0.006082018520311038,0.2335811648079306,3.585627063344325,377
Breakfast Sandwich (Egg & Cheese),Avocado Toast,0.009695737747233247,0.2334887334887335,5.198646779465745,601
Quinoa Power Bowl,Grilled Tofu Wrap,0.005904559093988965,0.23312101910828026,12.393001278255454,366
Spicy BBQ Bacon Burger,Chicken Tenders (4pc),0.011970444939179814,0.23223787167449136,4.221553288450153,742
Grilled Atlantic Salmon,8oz Filet Mignon,0.006614396799277256,0.23176936122102884,10.328149262866063,410
Spicy Tuna Roll,Tuna Sashimi (5pc),0.00832446036201723,0.23159784560143623,9.59613907583598,516
Tuna Sashimi (5pc),California Roll,0.0055819055915851965,0.23128342245989303,6.08244981951588,346
Classic Cheeseburger,Hot Dog with Mustard,0.008566450488820055,0.2308695652173913,3.544002196524323,531
Avocado Toast,Oatmeal with Berries,0.010308779401800406,0.22952586206896552,5.032681318078138,639
Butter Croissant,Espresso,0.005969089794469719,0.22839506172839502,8.685457850488524,370
Bacon Double Burger,French Fries,0.012615751943987352,0.2283211678832117,6.518984759285472,782
Almond Croissant,Cappuccino,0.00554964024134482,0.2282680822826808,9.992532025688032,344
8oz Filet Mignon,Garlic Mashed Potatoes,0.005097925337979543,0.22717469446441407,14.124022679108496,316
Espresso,Butter Croissant,0.005969089794469719,0.22699386503067484,8.685457850488525,370
French Fries,Crispy Chicken Sandwich,0.007937276159132707,0.22662367572547215,4.666941914790405,492
Steak Fajitas,Pork Carnitas Bowl,0.007614622656728939,0.226378896882494,6.47247338660437,472
Oatmeal with Berries,Avocado Toast,0.010308779401800406,0.22603466572338166,5.032681318078138,639
Quinoa Power Bowl,Vegan Buddha Bowl,0.005710966992546704,0.22547770700636943,12.281600304478749,354
Blueberry Muffin,Oatmeal with Berries,0.0076307553318491275,0.22480988593155893,4.929276826796467,473
Espresso,Oatmeal with Berries,0.005904559093988965,0.2245398773006135,4.923356503132589,366
Cheese Quesadilla,Pork Carnitas Bowl,0.0076307553318491275,0.2242769084874348,6.412374746080321,473
Acai Berry Bowl,Vegan Buddha Bowl,0.006098151195431226,0.22380106571936056,12.19027492063294,378
Dr Pepper,Hot Dog with Mustard,0.005275384764301616,0.22366621067031464,3.4334258877191983,327
Chicken Tenders (4pc),Bacon Double Burger,0.012276965766463395,0.22316715542521995,4.038901984288375,761
Chicken Enchiladas,Pork Carnitas Bowl,0.006920917626560837,0.2230889235569423,6.378408678782576,429
Chicken Burrito,Pork Carnitas Bowl,0.006953182976801213,0.22308488612836438,6.37829324333616,431
Dragon Roll,Spicy Tuna Roll,0.00646920272319556,0.22302558398220243,6.204876054183482,401
Bacon Double Burger,Chicken Tenders (4pc),0.012276965766463395,0.22218978102189782,4.038901984288374,761
Spaghetti Carbonara,Garlic Bread,0.005452844190623689,0.22207621550591325,7.966213133304131,338
Hot Dog with Mustard,French Fries,0.014438744232568645,0.22164437840515105,6.328350271682034,895
Crispy Chicken Sandwich,Bacon Double Burger,0.010744361630045494,0.2212624584717608,4.004430584184107,666
Salmon Nigiri (2pc),Spicy Tuna Roll,0.008647113864420998,0.22093981863149215,6.146847216199134,536
Grilled Atlantic Salmon,Herb-Crusted Rack of Lamb,0.006275610621753299,0.21989824759751272,11.07279673077126,389
Beef Tacos (3pc),Pork Carnitas Bowl,0.007582357306488562,0.21850302185030215,6.247291657016988,470
Acai Berry Bowl,Kombucha (Ginger),0.00595295711934953,0.21847246891651864,11.466752293191638,369
Pork Carnitas Bowl,Cheese Quesadilla,0.0076307553318491275,0.21817343173431736,6.41237474608032,473
Pork Carnitas Bowl,Steak Fajitas,0.007614622656728939,0.21771217712177124,6.47247338660437,472
Chicken Tenders (4pc),Spicy BBQ Bacon Burger,0.011970444939179814,0.21759530791788853,4.221553288450153,742
Pork Carnitas Bowl,Beef Tacos (3pc),0.007582357306488562,0.21678966789667897,6.247291657016988,470
Steak Fajitas,Cheese Quesadilla,0.00729196915432517,0.21678657074340527,6.371613264153968,452
Chicken Burrito,Steak Fajitas,0.006743458200238764,0.2163561076604555,6.432158124432131,418
Coca-Cola,Hot Dog with Mustard,0.006695060174878198,0.21614583333333331,3.3179830671124315,415
Acai Berry Bowl,Cold Pressed Green Juice,0.005888426418868777,0.21610420367081115,11.938890524722726,365
Avocado Toast,Breakfast Sandwich (Egg & Cheese),0.009695737747233247,0.21587643678160923,5.198646779465745,601
Garlic Bread,Beef Lasagna,0.006001355144710096,0.2152777777777778,7.170450474655204,372
Philly Cheesesteak,Chicken Tenders (4pc),0.008582583163940245,0.2147759386354461,3.9041352880518363,532
French Fries,Classic Cheeseburger,0.007517826606007808,0.21464762782128052,5.784846894839085,466
Cold Brew Coffee,Chocolate Chip Cookie,0.0072435711289646045,0.21431980906921239,7.719249090624172,449
Cheese Quesadilla,Steak Fajitas,0.00729196915432517,0.21431958274063537,6.371613264153968,452
Garlic Bread,Fettuccine Alfredo,0.005920691769109154,0.21238425925925924,7.371137006967773,367
Chicken Enchiladas,Cheese Quesadilla,0.006565998773916691,0.21164846593863756,6.220598297616116,407
Crispy Chicken Sandwich,Chicken Tenders (4pc),0.01027651405156003,0.2116279069767442,3.8469112732728634,637
Beef Tacos (3pc),Chicken Enchiladas,0.0073403671796857355,0.2115295211529521,6.818444564839775,455
Classic Cheeseburger,Bacon Double Burger,0.007840480108411577,0.21130434782608698,3.8242076801015554,486
Hot Dog with Mustard,Bacon Double Burger,0.013728906527280354,0.21074789499752353,3.8141369399464216,851
Chicken Enchiladas,Steak Fajitas,0.006533733423676314,0.2106084243369735,6.2612823937417925,405
Avocado Toast,Iced Latte,0.009437614945310232,0.2101293103448276,6.522321197313211,585
Iced Tea,Chicken Tenders (4pc),0.005243119414061239,0.20940721649484534,3.806544199897209,325
Buffalo Wings (10pc),Chicken Tenders (4pc),0.00533991546478237,0.20936116382036685,3.8057070676156184,331
Steak Fajitas,Beef Tacos (3pc),0.007033846352402155,0.20911270983213426,6.026062497282507,436
Hot Dog with Mustard,Chicken Tenders (4pc),0.013535314425838092,0.20777612679544327,3.776894720100395,839
Buffalo Wings (10pc),Bacon Double Burger,0.005275384764301616,0.20683111954459202,3.7432507375448414,327
Classic Cheeseburger,Coca-Cola,0.007663020682089504,0.2065217391304348,6.667425271739131,475
Chocolate Chip Cookie,Oatmeal with Berries,0.0057270996676668925,0.2062754212667054,4.522882300190307,355
Breakfast Sandwich (Egg & Cheese),Oatmeal with Berries,0.008534185138579679,0.2055167055167055,4.506246377134244,529
Fettuccine Alfredo,Garlic Bread,0.005920691769109154,0.20548712206047032,7.371137006967774,367
Everything Bagel with Cream Cheese,Oatmeal with Berries,0.006695060174878198,0.20493827160493827,4.4935633900614445,415
Steak Fajitas,Spicy Jalapeno Margarita,0.006872519601200271,0.2043165467625899,9.536720984658055,426
Spicy BBQ Bacon Burger,Bacon Double Burger,0.010502371503242668,0.20375586854460095,3.6875945306877767,651
Chicken Burrito,Beef Tacos (3pc),0.0063401413222340525,0.20341614906832295,5.861903029358003,393
Cheese Quesadilla,Beef Tacos (3pc),0.006920917626560837,0.20341394025604553,5.861839377364592,429
Crispy Chicken Sandwich,Spicy BBQ Bacon Burger,0.00985706449843513,0.20299003322259138,3.9381972454884346,611
Beef Tacos (3pc),Steak Fajitas,0.007033846352402155,0.202696420269642,6.026062497282507,436
Classic Cheeseburger,French Fries,0.007517826606007808,0.20260869565217393,5.784846894839085,466
Chicken Burrito,Cheese Quesadilla,0.006307875971993676,0.20238095238095236,5.948215132425658,391
Classic Cheeseburger,Chicken Tenders (4pc),0.007453295905527055,0.20086956521739133,3.651349228611501,462
Acai Berry Bowl,Grilled Tofu Wrap,0.005468976865743878,0.20071047957371227,10.670016969859459,339
Steak Fajitas,Chicken Burrito,0.006743458200238764,0.20047961630695443,6.432158124432131,418
Spicy Tuna Roll,Vegetable Udon,0.007195173103604039,0.2001795332136445,7.355262919846454,446
Butter Croissant,Oatmeal with Berries,0.005226986738941051,0.19999999999999998,4.385284754156349,324
Beef Lasagna,Garlic Bread,0.006001355144710096,0.19989253089736703,7.170450474655204,372
Beef Tacos (3pc),Cheese Quesadilla,0.006920917626560837,0.199442119944212,5.861839377364592,429
Pork Carnitas Bowl,Chicken Burrito,0.006953182976801213,0.1988007380073801,6.37829324333616,431
Philly Cheesesteak,Bacon Double Burger,0.007937276159132707,0.1986273718207509,3.5947784728995815,492
Orange Juice,Oatmeal with Berries,0.006114283870551415,0.19853326348873757,4.353124467850331,379
Blueberry Muffin,Breakfast Sandwich (Egg & Cheese),0.0067273255251185755,0.19819391634980987,4.772823659230503,417
Pork Carnitas Bowl,Chicken Enchiladas,0.006920917626560837,0.19787822878228783,6.378408678782576,429
Blueberry Muffin,Avocado Toast,0.00667892749975801,0.1967680608365019,4.38105783728858,414
Butter Croissant,Avocado Toast,0.005130190688219921,0.1962962962962963,4.370553959131546,318
Hot Dog with Mustard,Spicy BBQ Bacon Burger,0.012760946020069048,0.1958890539871223,3.800431580734198,791
Philly Cheesesteak,Spicy BBQ Bacon Burger,0.007824347433291388,0.19580137262817923,3.798730480040788,485
Cold Brew Coffee,Avocado Toast,0.006614396799277256,0.1957040572792363,4.357367706361617,410
Garlic Bread,Spaghetti Carbonara,0.005452844190623689,0.19560185185185183,7.966213133304131,338
Black Tea,Avocado Toast,0.005356048139902559,0.19540906415538553,4.350799659028638,332
Classic Cheeseburger,Spicy BBQ Bacon Burger,0.0072435711289646045,0.19521739130434784,3.7874006940191878,449
Bacon Double Burger,Crispy Chicken Sandwich,0.010744361630045494,0.19445255474452555,4.004430584184107,666
Diet Coke,Bacon Double Burger,0.0064369373729551834,0.19444444444444442,3.5190754257907537,399
Steak Fajitas,Chicken Enchiladas,0.006533733423676314,0.19424460431654675,6.2612823937417925,405
Chocolate Chip Cookie,Avocado Toast,0.005388313490142935,0.19407321324811155,4.321056823418622,334
Cold Brew Coffee,Breakfast Sandwich (Egg & Cheese),0.006549866098796503,0.1937947494033413,4.666884746121023,406
Everything Bagel with Cream Cheese,Avocado Toast,0.006324008647113864,0.19358024691358025,4.310080885483185,392
Cheese Quesadilla,Chicken Enchiladas,0.006565998773916691,0.1929824561403509,6.220598297616116,407
Diet Coke,Chicken Tenders (4pc),0.00637240667247443,0.19249512670565302,3.4991210920752516,395
Philly Cheesesteak,Crispy Chicken Sandwich,0.007679153357209693,0.19216794509487284,3.9573828055318234,476
Espresso,Avocado Toast,0.005049527312618978,0.19202453987730062,4.275442934207743,313
Everything Bagel with Cream Cheese,Breakfast Sandwich (Egg & Cheese),0.006259477946633111,0.19160493827160496,4.614150623039512,388
Mac & Cheese,Chicken Tenders (4pc),0.004984996612138225,0.19144981412639406,3.480119700421895,309
Spicy BBQ Bacon Burger,Crispy Chicken Sandwich,0.00985706449843513,0.19123630672926448,3.9381972454884346,611
Coca-Cola,Chicken Tenders (4pc),0.005888426418868777,0.19010416666666669,3.455658907624634,365
Coca-Cola,Bacon Double Burger,0.005888426418868777,0.19010416666666669,3.4405246350364966,365
Bacon Double Burger,Spicy BBQ Bacon Burger,0.010502371503242668,0.19007299270072994,3.6875945306877767,651
Chicken Burrito,Tortilla Chips,0.0058722937437485885,0.18840579710144928,8.230106933848086,364
Oatmeal with Berries,Breakfast Sandwich (Egg & Cheese),0.008534185138579679,0.18712415988680578,4.506246377134244,529
Chicken Tenders (4pc),Crispy Chicken Sandwich,0.01027651405156003,0.18680351906158357,3.846911273272864,637
Prosciutto & Arugula Pizza,Meatball Calzone,0.00503339463749879,0.1866028708133971,6.365858860891158,312
Steak Fajitas,Classic Margarita,0.006275610621753299,0.18657074340527577,10.91016424596172,389
Orange Juice,Breakfast Sandwich (Egg & Cheese),0.005743232342787081,0.18648507071765322,4.490856096932577,356
Cold Brew Coffee,Oatmeal with Berries,0.006275610621753299,0.18568019093078758,4.071302552188114,389
Chicken Enchiladas,Chicken Burrito,0.005759365017907269,0.18564742589703587,5.956284338330054,357
Cheese Quesadilla,Chicken Burrito,0.006307875971993676,0.18539592223802748,5.948215132425657,391
Vegetable Udon,Dragon Roll,0.00503339463749879,0.1849436870183758,6.375928466919378,312
Chicken Burrito,Chicken Enchiladas,0.005759365017907269,0.18478260869565216,5.956284338330055,357
Iced Latte,Oatmeal with Berries,0.00595295711934953,0.1847771657486229,4.051502439368284,369
Diet Coke,Spicy BBQ Bacon Burger,0.006098151195431226,0.18421052631578946,3.573857178156659,378
California Roll,Dragon Roll,0.00698544832704159,0.18370810352142553,6.333331760221959,433
Salmon Nigiri (2pc),Vegetable Udon,0.007179040428483851,0.18342951360263807,6.739811399035639,445
Oatmeal with Berries,Black Tea,0.008356725712257606,0.1832331093031482,6.685042679967595,518
Vegetable Udon,Edamame,0.004984996612138225,0.1831653823355068,11.02299940723177,309
Fettuccine Alfredo,Beef Lasagna,0.005275384764301616,0.18309070548712203,6.098366722366871,327
Beef Tacos (3pc),Chicken Burrito,0.0063401413222340525,0.1827057182705718,5.861903029358004,393
Philly Cheesesteak,Mac & Cheese,0.007227438453844416,0.1808639483245862,6.94611691502342,448
Iced Latte,Breakfast Sandwich (Egg & Cheese),0.005807763043267834,0.1802704056084126,4.34119711035084,360
Spicy Tuna Roll,Dragon Roll,0.00646920272319556,0.17998204667863554,6.204876054183483,401
Meatball Calzone,Beef Lasagna,0.005275384764301616,0.17996697853604843,5.994321940642395,327
California Roll,Vegetable Udon,0.006791856225599329,0.17861688587187102,6.562979423624064,421
Dragon Roll,Sapporo Draft,0.005178588713580486,0.17853170189099,10.924448246214123,321
Hot Dog with Mustard,Crispy Chicken Sandwich,0.011534862710934728,0.17706785537394748,3.646421290102827,715
Beef Lasagna,Fettuccine Alfredo,0.005275384764301616,0.17571198280494357,6.098366722366872,327
Beef Lasagna,Meatball Calzone,0.005275384764301616,0.17571198280494357,5.994321940642395,327
Coca-Cola,Spicy BBQ Bacon Burger,0.005420578840383312,0.175,3.395164319248826,336
Dragon Roll,Vegetable Udon,0.00503339463749879,0.1735261401557286,6.375928466919379,312
Everything Bagel with Cream Cheese,Blueberry Muffin,0.005646436292065951,0.17283950617283952,5.092029291649064,350
Spicy Tuna Roll,Edamame,0.006194947246152357,0.17235188509874327,10.372236844398738,384
Meatball Calzone,Prosciutto & Arugula Pizza,0.00503339463749879,0.1717116125481563,6.365858860891159,312
Classic Cheeseburger,Crispy Chicken Sandwich,0.006356273997354242,0.17130434782608697,3.5277313303481153,394
Orange Juice,Iced Latte,0.005243119414061239,0.17024620220010475,5.2843670954309925,325
Diet Coke,Crispy Chicken Sandwich,0.005614170941825573,0.1695906432748538,3.4924404033339163,348
Oatmeal with Berries,Blueberry Muffin,0.0076307553318491275,0.16731517509727625,4.929276826796467,473
Breakfast Sandwich (Egg & Cheese),Cappuccino,0.006920917626560837,0.16666666666666666,7.2959039548022595,429
Blueberry Muffin,Everything Bagel with Cream Cheese,0.005646436292065951,0.16634980988593157,5.092029291649064,350
French Fries,Chicken Tenders (4pc),0.0057754976930274576,0.16490096729617687,2.997522392616076,358
Crispy Chicken Sandwich,French Fries,0.007937276159132707,0.16345514950166112,4.666941914790404,492
Iced Latte,Orange Juice,0.005243119414061239,0.16274411617426138,5.284367095430993,325
Coca-Cola,Crispy Chicken Sandwich,0.00503339463749879,0.1625,3.346420265780731,312
Breakfast Sandwich (Egg & Cheese),Blueberry Muffin,0.0067273255251185755,0.16200466200466201,4.772823659230504,417
Salmon Nigiri (2pc),Tuna Sashimi (5pc),0.0063401413222340525,0.16199505358615002,6.712182748389769,393
Crispy Chicken Sandwich,Philly Cheesesteak,0.007679153357209693,0.15813953488372093,3.957382805531823,476
Breakfast Sandwich (Egg & Cheese),Cold Brew Coffee,0.006549866098796503,0.15773115773115773,4.666884746121023,406
Chicken Tenders (4pc),Philly Cheesesteak,0.008582583163940245,0.1560117302052786,3.9041352880518363,532
Pork Carnitas Bowl,Tortilla Chips,0.005420578840383312,0.15498154981549817,6.770039708853749,336
Spicy BBQ Bacon Burger,Philly Cheesesteak,0.007824347433291388,0.15179968701095461,3.7987304800407884,485
Cold Brew Coffee,Blueberry Muffin,0.005097925337979543,0.15083532219570406,4.443763441835984,316
Hot Dog with Mustard,Philly Cheesesteak,0.009824799148194754,0.15081723625557206,3.7741450167694346,609
Breakfast Sandwich (Egg & Cheese),Everything Bagel with Cream Cheese,0.006259477946633111,0.15073815073815072,4.614150623039512,388
Blueberry Muffin,Cold Brew Coffee,0.005097925337979543,0.15019011406844104,4.443763441835984,316
